Employee_ID,Hire_Date,Last_Promotion_Date,Last_Login_Timestamp,Department,Job_Role,Job_Level,City,Education,Work_Mode,Marital_Status,Membership_Type,Age,Base_Salary,Performance_Rating,Training_Hours,Overtime_Hours,Projects_Count,Absenteeism_Days,Employee_Comment,Customer_Review,Notes_Raw_Data,Satisfaction_Score,Attrition_Flag
E100784,2024-03-12 02:24:24,2025-09-26 02:24:24,2025-09-07 15:03:18,IT,Lead,4,Delhi,Masters,Hybrid,Married,Silver,30,1000437.0,3.2,24,39,3,8,"I enjoy the work, but salary expectations are higher.",Not satisfied. Product arrived damaged.,%%OK%%^&*()_final,54.1,0
E100785,2019-05-10 05:52:26,2020-03-13 05:52:26,2025-09-19 01:49:00,IT,Lead,4,Bengaluru,Masters,Onsite,Married,Silver,27,1106531.0,3.7,43,15,1,9,Promotion process feels slow…,Amazing service! Fast delivery 😊,###@!@!@###,68.9,1
E100786,2017-12-29 18:31:01,2018-05-25 18:31:01,2025-12-11 17:15:21,Marketing,Lead,5,Hyderabad,Masters,Onsite,Married,Silver,32,760994.0,3.8,30,55,3,6,Feeling stressed due to deadlines 😐,Will definitely recommend to others.,~~CORRUPT~~@@@,34.6,0
E100787,2019-03-14 22:41:21,2019-05-29 22:41:21,2025-10-01 07:43:47,IT,Senior Engineer,2,Pune,Masters,Hybrid,Married,Gold,46,885149.0,3.3,0,58,6,5,"Work-life balance is okay, could improve.",Quality is okay… expected better 😐,~~CORRUPT~~@@@_backup,23.5,0
E100788,2015-02-11 22:24:44,2017-11-01 22:24:44,2025-10-03 14:50:54,IT,Director,4,Delhi,Bachelors,Remote,Married,Silver,39,1190477.0,3.9,79,28,3,3,"Work-life balance is okay, could improve.",Not satisfied. Product arrived damaged.,###@!@!@###_v2,76.7,0
E100789,2017-11-13 02:01:14,2018-07-05 02:01:14,2025-11-23 02:00:51,Sales,Senior Engineer,3,Pune,Bachelors,Hybrid,Single,Gold,29,624310.0,3.7,24,31,7,6,Communication from leadership is excellent!,Amazing service! Fast delivery 😊,**##FAIL##**,62.4,0
E100790,2019-11-23 22:37:42,2025-02-25 22:37:42,2025-09-20 21:11:45,Sales,Lead,5,Pune,Bachelors,Hybrid,Single,Gold,39,1351176.0,4.0,49,27,1,3,Need better tools and clearer priorities.,"Average experience, nothing special.",!!##DIV/0##!!,82.2,0
E100791,2022-01-04 04:01:56,2023-06-22 04:01:56,2025-10-24 22:07:01,HR,Engineer,2,Chennai,Bachelors,Onsite,Married,Silver,48,565211.0,3.9,75,25,4,4,Great team culture 😊,Quality is okay… expected better 😐,!!##DIV/0##!!_final,81.7,0
E100792,2022-06-02 12:39:54,2025-12-01 00:00:00,2025-10-01 00:50:21,Finance,Engineer,1,Mumbai,Bachelors,Onsite,Married,Gold,22,813659.0,4.3,43,56,3,2,"Work-life balance is okay, could improve.",Loved the packaging and quick response time.,$$$ERROR_404!!!_backup,59.7,0
E100793,2020-03-04 17:15:30,2023-11-30 17:15:30,2025-09-21 18:47:56,Operations,Manager,2,Bengaluru,Bachelors,Hybrid,Married,Gold,22,662453.0,3.1,55,17,5,5,"I enjoy the work, but salary expectations are higher.",Loved the packaging and quick response time.,!!##DIV/0##!!,95.2,0
E100794,2016-01-19 12:29:40,2018-11-05 12:29:40,2025-12-11 06:13:13,Finance,Manager,4,Delhi,Bachelors,Remote,Married,Bronze,53,1446982.0,2.3,2,57,1,9,Great team culture 😊,Will definitely recommend to others.,~~CORRUPT~~@@@,42.7,0
E100795,2018-09-17 17:35:31,2023-07-27 17:35:31,2025-09-21 23:44:26,Finance,Lead,5,Mumbai,Bachelors,Hybrid,Married,Silver,46,774162.0,3.7,55,39,4,5,Promotion process feels slow…,Will definitely recommend to others.,??###MISSING###??_X,76.0,0
E100796,2024-06-19 17:11:19,2025-03-20 17:11:19,2025-09-10 21:36:03,IT,Engineer,5,Hyderabad,Masters,Hybrid,Married,Silver,40,774790.0,3.7,67,57,8,2,Feeling stressed due to deadlines 😐,Quality is okay… expected better 😐,~~CORRUPT~~@@@_TMP,64.2,0
E100797,2015-06-03 04:26:28,2016-10-29 04:26:28,2025-11-10 18:19:22,Finance,Director,1,Pune,Masters,Hybrid,Married,Bronze,51,807313.0,4.3,73,36,8,12,"Work-life balance is okay, could improve.",Support was polite and solved my issue quickly.,$$$ERROR_404!!!_TMP,78.4,0
E100798,2023-05-08 01:34:35,2024-11-07 01:34:35,2025-12-01 01:36:13,Operations,Engineer,3,Delhi,PhD,Hybrid,Single,Gold,41,923901.0,4.1,6,49,3,6,Feeling stressed due to deadlines 😐,Loved the packaging and quick response time.,~~CORRUPT~~@@@_backup,54.0,0
E100799,2021-07-01 19:56:35,2022-05-19 19:56:35,2025-09-14 09:17:21,Sales,Manager,1,Pune,Masters,Hybrid,Married,Silver,39,817890.0,4.6,18,29,4,8,"Training was helpful, want more advanced sessions.",Quality is okay… expected better 😐,@@NULL##DATA@@,45.0,0
E100800,2017-09-11 14:16:01,2019-06-04 14:16:01,2025-11-14 07:45:59,Marketing,Director,2,Mumbai,Masters,Hybrid,Married,Gold,28,866778.0,3.6,3,27,7,7,"I enjoy the work, but salary expectations are higher.",Quality is okay… expected better 😐,###@!@!@###,66.6,0
E100801,2022-05-22 01:33:12,2024-03-18 01:33:12,2025-10-27 18:47:35,IT,Manager,5,Mumbai,Bachelors,Hybrid,Single,Gold,48,300000.0,3.4,73,15,5,7,"I enjoy the work, but salary expectations are higher.",Will definitely recommend to others.,@@NULL##DATA@@_final,86.1,0
E100802,2022-12-12 08:34:33,2025-12-01 00:00:00,2025-11-27 03:38:53,IT,Lead,5,Chennai,Masters,Hybrid,Married,Gold,47,914290.0,2.2,21,12,5,6,"Work-life balance is okay, could improve.","Average experience, nothing special.",%%OK%%^&*()_X,65.1,0
E100803,2015-05-30 21:12:42,2017-03-05 21:12:42,2025-09-14 07:55:31,Sales,Director,1,Delhi,Bachelors,Remote,Married,Gold,31,904452.0,3.4,42,2,4,11,"Work-life balance is okay, could improve.",Fantastic! Five stars ⭐⭐⭐⭐⭐,%%OK%%^&*()_X,79.6,0
E100804,2016-01-05 01:30:37,2020-10-30 01:30:37,2025-12-12 11:15:42,HR,Director,1,Hyderabad,Bachelors,Hybrid,Married,Silver,46,1159642.0,2.8,38,23,8,12,Need better tools and clearer priorities.,Worst experience ever!!! 😡😡,@@NULL##DATA@@_v2,65.7,0
E100805,2021-04-27 19:40:18,2025-08-02 19:40:18,2025-11-05 00:09:32,Sales,Senior Engineer,4,Mumbai,Bachelors,Onsite,Married,Gold,45,1227265.0,3.3,55,59,6,13,"Work-life balance is okay, could improve.",Worst experience ever!!! 😡😡,**##FAIL##**_X,36.1,1
E100806,2024-06-26 21:29:05,2025-12-01 00:00:00,2025-11-28 10:13:47,Marketing,Senior Engineer,3,Mumbai,Bachelors,Onsite,Single,Silver,25,853073.0,3.2,71,56,9,6,"I enjoy the work, but salary expectations are higher.","Delivery was late, but support helped.",$$$ERROR_404!!!,59.3,0
E100807,2015-03-25 02:46:57,2015-12-14 02:46:57,2025-10-09 00:08:41,Finance,Engineer,3,Hyderabad,Bachelors,Hybrid,Single,Gold,27,1104057.0,3.5,25,41,8,5,"Training was helpful, want more advanced sessions.",Loved the packaging and quick response time.,!!##DIV/0##!!,60.0,0
E100808,2021-04-27 14:16:19,2025-12-01 00:00:00,2025-12-09 01:19:24,Sales,Manager,5,Chennai,Masters,Hybrid,Single,Gold,41,624608.0,3.1,63,21,4,1,Feeling stressed due to deadlines 😐,Quality is okay… expected better 😐,N/A###$$$_backup,90.3,0
E100809,2016-04-18 11:12:44,2019-09-21 11:12:44,2025-11-05 18:26:03,Operations,Director,5,Hyderabad,Masters,Hybrid,Single,Bronze,42,1091836.0,3.9,23,31,3,6,"Work-life balance is okay, could improve.","Average experience, nothing special.",**##FAIL##**,65.0,0
E100810,2021-03-04 15:12:19,2025-12-01 00:00:00,2025-09-14 07:52:36,IT,Senior Engineer,5,Pune,Masters,Hybrid,Married,Silver,43,756881.0,1.3,15,45,1,14,Communication from leadership is excellent!,Loved the packaging and quick response time.,!!##DIV/0##!!,29.0,0
E100811,2020-12-01 15:44:36,2022-12-19 15:44:36,2025-12-06 21:42:42,Marketing,Senior Engineer,4,Bengaluru,Masters,Hybrid,Married,Bronze,34,603826.0,3.3,8,0,6,3,Communication from leadership is excellent!,Quality is okay… expected better 😐,###@!@!@###,85.0,0
E100812,2015-11-10 15:33:45,2021-01-30 15:33:45,2025-11-23 13:23:13,HR,Analyst,5,Hyderabad,Bachelors,Hybrid,Married,Gold,49,853603.0,4.0,29,55,7,12,"Training was helpful, want more advanced sessions.",Fantastic! Five stars ⭐⭐⭐⭐⭐,%%OK%%^&*(),49.2,0
E100813,2021-06-18 18:21:40,2024-10-01 18:21:40,2025-10-02 12:30:26,Operations,Senior Engineer,4,Chennai,Bachelors,Hybrid,Single,Diamond,36,1250118.0,4.5,44,52,4,11,Remote setup works well for me.,"Average experience, nothing special.",###@!@!@###,59.5,0
E100814,2023-07-08 21:53:01,2024-01-23 21:53:01,2025-10-28 07:06:09,Sales,Engineer,5,Bengaluru,Masters,Hybrid,Single,Silver,28,945251.0,3.7,62,58,1,9,"I enjoy the work, but salary expectations are higher.",Worst experience ever!!! 😡😡,%%OK%%^&*()_final,57.9,0
E100815,2023-03-14 10:08:34,2025-07-16 10:08:34,2025-10-11 17:54:42,IT,Director,3,Bengaluru,Bachelors,Hybrid,Single,Silver,25,1274122.0,4.4,67,5,8,8,Great team culture 😊,"Delivery was late, but support helped.",%%OK%%^&*(),100.0,0
E100816,2015-04-11 13:41:11,2016-03-03 13:41:11,2025-10-28 01:36:32,Operations,Manager,1,Delhi,Bachelors,Onsite,Married,Diamond,50,712817.0,3.3,42,56,3,11,Need better tools and clearer priorities.,Quality is okay… expected better 😐,$$$ERROR_404!!!_X,51.3,0
E100817,2017-05-02 20:07:35,2022-07-01 20:07:35,2025-12-11 08:44:35,HR,Analyst,5,Delhi,Bachelors,Hybrid,Single,Bronze,45,1161963.0,3.2,32,36,6,1,Remote setup works well for me.,Worst experience ever!!! 😡😡,$$$ERROR_404!!!,87.4,0
E100818,2017-04-15 04:36:03,2019-01-25 04:36:03,2025-12-04 09:16:56,Sales,Analyst,5,Hyderabad,PhD,Hybrid,Married,Silver,37,736960.0,3.6,13,33,1,1,"Work-life balance is okay, could improve.",Will definitely recommend to others.,??###MISSING###??_TMP,71.4,0
E100819,2019-04-22 00:25:37,2020-08-25 00:25:37,2025-09-23 15:09:39,Marketing,Director,2,Bengaluru,Masters,Remote,Married,Silver,28,956332.0,3.2,73,10,1,2,Promotion process feels slow…,"Average experience, nothing special.",###@!@!@###_v2,98.7,0
E100820,2016-05-10 23:59:48,2019-06-16 23:59:48,2025-12-12 00:56:44,Marketing,Director,3,Chennai,Bachelors,Hybrid,Married,Gold,25,954171.0,2.7,31,29,9,11,Communication from leadership is excellent!,Fantastic! Five stars ⭐⭐⭐⭐⭐,$$$ERROR_404!!!_final,49.7,0
E100821,2023-02-10 20:58:47,2025-07-13 20:58:47,2025-10-16 23:37:20,Marketing,Lead,3,Chennai,Masters,Hybrid,Single,Silver,27,1065373.0,2.8,61,21,7,6,Feeling stressed due to deadlines 😐,Support was polite and solved my issue quickly.,N/A###$$$,78.8,0
E100822,2022-05-17 19:56:57,2023-01-20 19:56:57,2025-11-14 00:11:33,Finance,Analyst,4,Delhi,Bachelors,Hybrid,Single,Gold,25,962685.0,2.4,50,59,1,3,Great team culture 😊,"Average experience, nothing special.",**##FAIL##**_TMP,49.6,1
E100823,2022-09-04 08:34:00,2025-12-01 00:00:00,2025-11-20 05:50:31,Sales,Analyst,4,Mumbai,Bachelors,Hybrid,Married,Bronze,39,715204.0,3.6,74,20,1,0,"Manager is supportive, but workload is high.","Delivery was late, but support helped.",%%OK%%^&*()_TMP,100.0,0
E100824,2016-11-18 08:56:03,2021-07-15 08:56:03,2025-10-21 17:00:17,HR,Engineer,2,Hyderabad,Bachelors,Hybrid,Married,Gold,28,1120077.0,3.2,77,13,5,7,"I enjoy the work, but salary expectations are higher.","Delivery was late, but support helped.",###@!@!@###_v2,87.3,0
E100825,2015-02-20 12:54:19,2019-04-01 12:54:19,2025-10-18 22:46:34,Marketing,Lead,5,Delhi,Bachelors,Remote,Single,Gold,26,1332914.0,2.9,56,56,7,5,Communication from leadership is excellent!,Fantastic! Five stars ⭐⭐⭐⭐⭐,###@!@!@###,65.4,0
E100826,2023-08-25 02:14:27,2025-12-01 00:00:00,2025-10-18 22:08:15,Finance,Lead,5,Hyderabad,Masters,Onsite,Married,Diamond,31,754049.0,2.8,52,11,4,2,Promotion process feels slow…,Not satisfied. Product arrived damaged.,!!##DIV/0##!!,78.0,0
E100827,2017-09-28 22:25:28,2020-01-16 22:25:28,2025-11-30 13:37:27,Operations,Director,5,Hyderabad,Bachelors,Onsite,Married,Silver,45,441192.0,3.6,10,54,8,0,"I enjoy the work, but salary expectations are higher.",Quality is okay… expected better 😐,@@NULL##DATA@@_X,33.9,1
E100828,2021-03-25 22:35:04,2024-04-10 22:35:04,2025-10-11 13:34:49,Finance,Analyst,3,Chennai,Masters,Onsite,Married,Bronze,38,1024830.0,3.7,1,57,6,11,Great team culture 😊,Support was polite and solved my issue quickly.,$$$ERROR_404!!!_backup,27.3,0
E100829,2023-08-20 22:13:17,2025-12-01 00:00:00,2025-09-30 09:24:23,Operations,Analyst,1,Mumbai,Bachelors,Onsite,Single,Bronze,27,817205.0,2.4,43,18,6,11,"I enjoy the work, but salary expectations are higher.","Delivery was late, but support helped.",@@NULL##DATA@@,61.9,0
E100830,2015-05-06 09:53:40,2016-05-20 09:53:40,2025-10-08 23:13:46,HR,Director,5,Hyderabad,Masters,Remote,Single,Silver,46,867224.0,2.3,56,41,3,3,"Manager is supportive, but workload is high.",Support was polite and solved my issue quickly.,~~CORRUPT~~@@@,56.9,1
E100831,2015-01-19 23:33:34,2015-08-25 23:33:34,2025-09-21 11:06:16,Operations,Director,1,Bengaluru,Masters,Hybrid,Single,Bronze,38,1039044.0,3.9,59,47,7,7,Feeling stressed due to deadlines 😐,"Average experience, nothing special.",**##FAIL##**,58.9,0
E100832,2015-01-19 19:56:09,2016-07-23 19:56:09,2025-10-12 02:35:50,IT,Lead,1,Mumbai,Masters,Hybrid,Single,Silver,28,785902.0,2.2,20,32,8,3,"I enjoy the work, but salary expectations are higher.",Will definitely recommend to others.,??###MISSING###??_final,52.5,1
E100833,2015-06-29 03:35:30,2018-01-25 03:35:30,2025-09-12 23:28:39,IT,Analyst,2,Bengaluru,Masters,Hybrid,Married,Gold,44,832787.0,3.6,40,41,1,6,Feeling stressed due to deadlines 😐,Not satisfied. Product arrived damaged.,$$$ERROR_404!!!_TMP,61.0,0
E100834,2022-10-14 16:38:46,2023-10-20 16:38:46,2025-09-10 10:10:41,Finance,Analyst,1,Chennai,Diploma,Hybrid,Married,Silver,54,874970.0,4.3,68,7,7,1,Communication from leadership is excellent!,Support was polite and solved my issue quickly.,%%OK%%^&*()_v2,99.0,0
E100835,2020-10-02 08:21:51,2021-06-25 08:21:51,2025-11-16 00:06:09,Finance,Analyst,4,Pune,Bachelors,Hybrid,Married,Diamond,39,1267438.0,4.3,7,30,8,14,Promotion process feels slow…,"Average experience, nothing special.",**##FAIL##**_X,43.6,1
E100836,2024-04-21 19:15:03,2025-12-01 00:00:00,2025-09-09 03:08:20,Operations,Lead,3,Mumbai,Masters,Onsite,Married,Gold,27,907517.0,3.7,30,30,4,10,Need better tools and clearer priorities.,Loved the packaging and quick response time.,!!##DIV/0##!!,60.1,0
E100837,2022-08-11 12:56:02,2024-10-06 12:56:02,2025-10-30 15:52:37,Finance,Director,2,Pune,Masters,Hybrid,Single,Gold,32,591082.0,3.7,75,33,7,13,Need better tools and clearer priorities.,Quality is okay… expected better 😐,!!##DIV/0##!!_X,80.5,0
E100838,2024-02-23 08:03:20,2025-12-01 00:00:00,2025-11-21 21:16:19,IT,Manager,1,Pune,Bachelors,Onsite,Single,Gold,41,601030.0,4.8,15,56,4,4,Great team culture 😊,Quality is okay… expected better 😐,N/A###$$$_X,58.2,0
E100839,2017-04-07 07:13:42,2020-03-18 07:13:42,2025-11-16 01:41:36,HR,Engineer,2,Pune,Bachelors,Hybrid,Married,Bronze,54,934807.0,1.6,25,49,2,13,Need better tools and clearer priorities.,Worst experience ever!!! 😡😡,###@!@!@###,36.1,1
E100840,2017-09-25 02:08:09,2021-10-20 02:08:09,2025-10-17 20:06:13,Finance,Lead,4,Chennai,Bachelors,Onsite,Other,Bronze,52,617643.0,2.9,37,36,8,7,Need better tools and clearer priorities.,Amazing service! Fast delivery 😊,??###MISSING###??_backup,61.7,0
E100841,2023-01-24 17:59:48,2025-12-01 00:00:00,2025-09-21 07:57:10,Sales,Analyst,4,Mumbai,Bachelors,Hybrid,Married,Gold,52,509424.0,3.8,55,24,3,2,Communication from leadership is excellent!,Not satisfied. Product arrived damaged.,$$$ERROR_404!!!_X,82.7,1
E100842,2017-04-29 06:05:03,2019-01-23 06:05:03,2025-12-07 17:19:29,Sales,Lead,2,Mumbai,Bachelors,Remote,Single,Silver,49,1058884.0,3.0,20,24,7,4,Need better tools and clearer priorities.,Worst experience ever!!! 😡😡,N/A###$$$_X,69.2,0
E100843,2015-07-18 11:31:43,2020-03-17 11:31:43,2025-11-27 16:36:19,HR,Director,1,Mumbai,Bachelors,Onsite,Single,Gold,40,1071125.0,4.1,63,1,3,12,Great team culture 😊,Support was polite and solved my issue quickly.,###@!@!@###_TMP,95.5,0
E100844,2021-05-09 13:02:19,2023-06-28 13:02:19,2025-11-04 06:47:48,Sales,Lead,3,Bengaluru,Masters,Onsite,Single,Gold,43,807966.0,3.2,18,33,4,11,Communication from leadership is excellent!,Amazing service! Fast delivery 😊,###@!@!@###_v2,61.1,1
E100845,2022-08-09 17:49:24,2025-12-01 00:00:00,2025-09-10 02:38:21,Sales,Director,4,Delhi,Bachelors,Remote,Married,Gold,46,973415.0,3.3,29,15,7,10,"Training was helpful, want more advanced sessions.",Worst experience ever!!! 😡😡,%%OK%%^&*(),53.9,0
E100846,2024-03-11 16:54:27,2025-12-01 00:00:00,2025-09-04 16:38:36,Operations,Manager,1,Mumbai,Masters,Hybrid,Married,Gold,45,947030.0,3.0,45,53,4,3,Need better tools and clearer priorities.,Worst experience ever!!! 😡😡,$$$ERROR_404!!!,54.4,1
E100847,2023-10-23 14:16:09,2024-07-24 14:16:09,2025-10-04 02:21:16,Sales,Senior Engineer,4,Chennai,Bachelors,Hybrid,Married,Gold,43,1050605.0,2.8,0,46,8,9,Communication from leadership is excellent!,Amazing service! Fast delivery 😊,~~CORRUPT~~@@@_TMP,38.1,0
E100848,2016-02-21 23:01:51,2020-05-04 23:01:51,2025-09-17 12:57:31,Operations,Engineer,1,Delhi,Masters,Onsite,Married,Gold,26,1051187.0,2.8,61,54,1,14,Need better tools and clearer priorities.,"Average experience, nothing special.",**##FAIL##**_TMP,48.0,0
E100849,2022-05-01 16:07:34,2022-08-27 16:07:34,2025-11-30 08:05:58,HR,Director,2,Delhi,Bachelors,Hybrid,Single,Gold,51,300000.0,3.4,53,59,1,0,Communication from leadership is excellent!,Loved the packaging and quick response time.,**##FAIL##**_final,52.6,0
E100850,2023-01-13 08:55:04,2025-12-01 00:00:00,2025-09-22 14:39:57,Operations,Lead,4,Chennai,Bachelors,Hybrid,Married,Gold,22,839875.0,2.7,66,24,1,4,"Manager is supportive, but workload is high.","Average experience, nothing special.",**##FAIL##**_TMP,72.5,0
E100851,2021-08-18 01:59:20,2022-01-08 01:59:20,2025-09-30 16:16:48,IT,Engineer,1,Chennai,Bachelors,Remote,Single,Bronze,36,1029476.0,3.9,21,25,3,1,"Training was helpful, want more advanced sessions.","Average experience, nothing special.",!!##DIV/0##!!_v2,77.9,0
E100852,2022-10-14 01:34:07,2024-01-18 01:34:07,2025-12-12 10:51:17,IT,Director,2,Pune,Masters,Hybrid,Married,Diamond,36,797386.0,3.7,31,36,1,1,"Training was helpful, want more advanced sessions.",Amazing service! Fast delivery 😊,**##FAIL##**,61.0,0
E100853,2022-12-16 02:46:10,2025-12-01 00:00:00,2025-11-25 22:00:54,Marketing,Analyst,1,Chennai,Bachelors,Hybrid,Married,Gold,54,909051.0,4.0,71,25,4,14,Promotion process feels slow…,"Average experience, nothing special.",??###MISSING###??_X,62.1,0
E100854,2019-03-29 15:15:55,2024-05-27 15:15:55,2025-09-23 23:08:04,Finance,Manager,2,Bengaluru,PhD,Hybrid,Married,Silver,24,1087675.0,2.4,5,16,1,3,Feeling stressed due to deadlines 😐,Amazing service! Fast delivery 😊,??###MISSING###??_X,71.3,0
E100855,2015-05-20 05:52:22,2017-09-18 05:52:22,2025-10-11 06:31:43,Sales,Engineer,4,Chennai,Bachelors,Onsite,Single,Gold,37,920231.0,2.0,39,42,7,2,Promotion process feels slow…,"Average experience, nothing special.",!!##DIV/0##!!_backup,63.5,0
E100856,2019-05-02 01:58:08,2020-02-20 01:58:08,2025-10-25 03:42:15,Sales,Manager,2,Hyderabad,Masters,Hybrid,Married,Silver,33,1276980.0,3.2,38,27,2,1,Feeling stressed due to deadlines 😐,Not satisfied. Product arrived damaged.,###REF!@#$$,73.8,0
E100857,2016-11-30 18:43:43,2018-04-25 18:43:43,2025-11-09 17:57:40,Operations,Senior Engineer,1,Delhi,Bachelors,Onsite,Married,Diamond,25,1181747.0,5.0,35,56,9,14,Need better tools and clearer priorities.,"Average experience, nothing special.",N/A###$$$_backup,35.7,0
E100858,2016-01-30 09:55:35,2021-01-01 09:55:35,2025-12-08 07:09:57,HR,Senior Engineer,2,Bengaluru,Masters,Hybrid,Single,Silver,29,870359.0,4.1,34,13,8,7,"Training was helpful, want more advanced sessions.",Will definitely recommend to others.,%%OK%%^&*()_X,77.5,0
E100859,2016-03-09 05:38:51,2020-03-17 05:38:51,2025-12-01 11:14:13,HR,Lead,1,Mumbai,Bachelors,Hybrid,Single,Silver,35,850488.0,2.8,59,26,7,11,Communication from leadership is excellent!,"Delivery was late, but support helped.",%%OK%%^&*()_backup,80.3,0
E100860,2021-08-15 11:49:52,2022-04-26 11:49:52,2025-12-12 14:31:32,IT,Lead,4,Hyderabad,Bachelors,Hybrid,Married,Silver,52,300000.0,3.5,15,31,8,3,Remote setup works well for me.,"Delivery was late, but support helped.",%%OK%%^&*()_final,48.3,0
E100861,2019-10-16 17:07:24,2021-12-30 17:07:24,2025-09-05 06:25:34,Marketing,Senior Engineer,5,Hyderabad,Bachelors,Onsite,Single,Silver,34,818374.0,3.7,71,54,7,9,Promotion process feels slow…,"Delivery was late, but support helped.",**##FAIL##**_TMP,48.4,0
E100862,2020-02-16 03:51:15,2021-09-11 03:51:15,2025-09-25 19:37:41,HR,Director,1,Delhi,Bachelors,Hybrid,Single,Gold,51,561683.0,2.2,71,34,8,13,"Work-life balance is okay, could improve.","Average experience, nothing special.",??###MISSING###??_TMP,60.6,0
E100863,2022-01-28 07:29:53,2023-03-08 07:29:53,2025-10-30 02:45:47,Sales,Senior Engineer,4,Delhi,Bachelors,Hybrid,Single,Gold,46,955307.0,4.2,14,4,5,10,"Work-life balance is okay, could improve.",Loved the packaging and quick response time.,###REF!@#$$,73.2,0
E100864,2020-03-16 09:25:23,2024-11-12 09:25:23,2025-09-06 03:46:35,Finance,Analyst,2,Bengaluru,Diploma,Hybrid,Single,Gold,49,938218.0,3.1,77,20,6,7,"I enjoy the work, but salary expectations are higher.",Quality is okay… expected better 😐,###@!@!@###,83.7,0
E100865,2015-10-26 07:59:21,2019-04-06 07:59:21,2025-10-08 07:27:38,IT,Analyst,1,Hyderabad,Bachelors,Hybrid,Married,Silver,50,1073964.0,3.1,20,53,5,3,Remote setup works well for me.,"Delivery was late, but support helped.",$$$ERROR_404!!!_backup,51.7,0
E100866,2023-01-30 17:20:37,2024-03-13 17:20:37,2025-09-17 03:04:35,Finance,Engineer,4,Chennai,Bachelors,Onsite,Married,Diamond,45,1249168.0,3.2,4,16,6,3,Feeling stressed due to deadlines 😐,Amazing service! Fast delivery 😊,N/A###$$$_TMP,75.1,0
E100867,2019-04-06 08:55:15,2022-11-18 08:55:15,2025-12-07 22:57:29,IT,Lead,2,Delhi,Diploma,Hybrid,Single,Gold,46,893433.0,4.0,31,20,4,8,"I enjoy the work, but salary expectations are higher.",Quality is okay… expected better 😐,??###MISSING###??_final,73.0,0
E100868,2022-09-21 14:57:21,2025-01-30 14:57:21,2025-09-07 15:35:15,HR,Manager,3,Bengaluru,Bachelors,Hybrid,Married,Silver,27,1470104.0,2.7,63,9,2,6,"Manager is supportive, but workload is high.",Support was polite and solved my issue quickly.,###REF!@#$$,94.3,0
E100869,2021-12-22 15:58:57,2022-06-19 15:58:57,2025-09-16 13:58:43,IT,Senior Engineer,3,Mumbai,Bachelors,Hybrid,Single,Gold,45,958113.0,2.0,67,43,9,0,Communication from leadership is excellent!,"Average experience, nothing special.",!!##DIV/0##!!_X,74.9,1
E100870,2015-07-03 21:27:16,2018-01-20 21:27:16,2025-09-21 11:42:47,Operations,Senior Engineer,3,Bengaluru,Masters,Onsite,Single,Diamond,23,572446.0,3.4,51,8,7,2,"I enjoy the work, but salary expectations are higher.",Not satisfied. Product arrived damaged.,**##FAIL##**,92.7,0
E100871,2016-10-31 11:13:45,2017-12-24 11:13:45,2025-09-16 14:27:25,Sales,Director,1,Chennai,PhD,Hybrid,Single,Silver,46,759482.0,1.8,64,22,7,6,Communication from leadership is excellent!,Fantastic! Five stars ⭐⭐⭐⭐⭐,N/A###$$$_X,68.1,0
E100872,2015-02-24 14:51:27,2016-08-12 14:51:27,2025-10-30 16:47:44,Marketing,Manager,2,Pune,Masters,Hybrid,Married,Gold,43,806813.0,3.0,20,42,3,2,"Training was helpful, want more advanced sessions.",Worst experience ever!!! 😡😡,~~CORRUPT~~@@@_TMP,47.0,0
E100873,2017-07-27 23:47:32,2022-05-27 23:47:32,2025-10-09 06:09:21,Finance,Analyst,4,Hyderabad,Bachelors,Hybrid,Other,Silver,46,1048032.0,4.0,70,53,7,8,"I enjoy the work, but salary expectations are higher.",Worst experience ever!!! 😡😡,!!##DIV/0##!!_TMP,52.5,0
E100874,2015-12-13 17:33:58,2019-11-19 17:33:58,2025-12-05 19:22:15,HR,Analyst,5,Bengaluru,Diploma,Remote,Married,Bronze,43,663188.0,3.6,50,13,5,4,Feeling stressed due to deadlines 😐,Not satisfied. Product arrived damaged.,%%OK%%^&*()_v2,85.7,0
E100875,2021-09-27 22:47:15,2022-08-13 22:47:15,2025-09-28 09:15:41,Sales,Senior Engineer,1,Mumbai,Bachelors,Remote,Single,Bronze,34,825506.0,3.9,10,19,1,4,"I enjoy the work, but salary expectations are higher.","Delivery was late, but support helped.",N/A###$$$_final,69.5,0
E100876,2019-12-18 05:08:32,2024-08-24 05:08:32,2025-10-27 09:47:29,Marketing,Senior Engineer,3,Chennai,Diploma,Onsite,Single,Gold,34,859740.0,3.6,10,7,9,1,Great team culture 😊,Fantastic! Five stars ⭐⭐⭐⭐⭐,??###MISSING###??,67.1,0
E100877,2024-04-22 08:24:16,2025-12-01 00:00:00,2025-11-09 07:25:33,Sales,Director,5,Hyderabad,Masters,Hybrid,Single,Gold,41,787970.0,4.9,21,26,9,7,Feeling stressed due to deadlines 😐,Support was polite and solved my issue quickly.,!!##DIV/0##!!_backup,67.1,0
E100878,2022-02-12 00:03:51,2025-12-01 00:00:00,2025-11-05 17:29:37,IT,Manager,2,Delhi,PhD,Hybrid,Married,Silver,37,1102854.0,2.8,5,59,8,2,"Work-life balance is okay, could improve.",Amazing service! Fast delivery 😊,**##FAIL##**_X,29.7,0
